Q_mean,Q_mean_error_str,TotalRR,TotalRR_error_str,QP_elasticity,QP_elasticity_error_str,FDC_slope,FDC_slope_error_str,BFI,BFI_error_str,HFD_mean,HFD_mean_error_str,Q5,Q5_error_str,Q95,Q95_error_str,high_Q_freq,high_Q_freq_error_str,high_Q_dur,high_Q_dur_error_str,low_Q_freq,low_Q_freq_error_str,low_Q_dur,low_Q_dur_error_str,zero_Q_freq,zero_Q_freq_error_str
1.69915450856746,,0.543437466920892,,1.84514423693862,,-2.6961463514964,"",0.585283073302316,,207.25,,0.241106126622421,,6.36433289192517,,0.0167008898015058,,8.71428571428571,,0.113210130047912,,20.1707317073171,,0,
2.1730621493302,,0.602268929849465,,1.70276389749437,,-2.85816969336953,"",0.554536770451698,,166.25,,0.204734355400629,,7.12304944831355,,0.0106776180698152,,2.29411764705882,,0.178370978781656,,17.1447368421053,,0,
1.82010754513493,,0.555858982898521,,1.37783479122213,,-3.59249517608665,"",0.508477831772527,,184.9,,0.107149196874203,,6.85488650810121,,0.0335386721423682,,7.20588235294118,,0.24435318275154,,19.4021739130435,,0,
2.03024228146231,,0.576289279511415,,1.64871502080224,,-3.34706354222668,"",0.445120910671447,,181,,0.111345353548291,,7.98505249732028,,0.0517453798767967,,3.28695652173913,,0.259548254620123,,14.6976744186047,,0,
2.18286957597825,,0.656868435379137,,1.51023630153648,,-2.90354931361465,"",0.473497908867719,,184.8,,0.196458051846594,,8.07361856903811,,0.0409308692676249,,2.57758620689655,,0.195893223819302,,12.7767857142857,,0,
2.4051046050082,,0.644651820346756,,1.02069893958834,,-2.65679098335102,"",0.459707528626773,,197.2,,0.299591086214275,,8.66901866492372,,0.0386036960985626,,2.51785714285714,,0.161259411362081,,7.3167701863354,,0,
2.73174157270288,,0.671662858413031,,1.35789282545694,,-2.85868584524678,"",0.437064513742989,,183.45,,0.256851228830328,,10.0847903530224,,0.0439425051334702,,1.88823529411765,,0.225051334702259,,9.96363636363636,,0,
2.27989748241473,,0.652483627196997,,1.36672143822659,,-2.9659461182989,"",0.438128007584108,,186.05,,0.185464951299524,,8.43377462751521,,0.0446269678302533,,2.05031446540881,,0.228884325804244,,8.94117647058824,,0,
1.82355060769349,,0.510727008116589,,1.28069421063249,,-2.97177838790985,"",0.474701948846869,,178.05,,0.078169447082175,,6.85584494901043,,0.0379192334017796,,2.42982456140351,,0.227104722792608,,13.825,,0,
1.70319404288599,,0.486206602810602,,2.27950104805958,,-3.40535435754698,"",0.501903679409204,,168.75,,0.0656588964700164,,5.78423611759668,,0.0212183436002738,,2.21428571428571,,0.262833675564682,,12.4675324675325,,0,
1.75580345802839,,0.492803378846401,,1.52700749160307,,-2.77623550242252,"",0.491195686181483,,180.7,,0.142971689793615,,6.59869337508994,,0.0329911019849418,,3.0506329113924,,0.190417522245038,,12.4196428571429,,0,
2.12957507087191,,0.546404882934833,,0.382879309461762,,-3.42187877863176,"",0.559124106001175,,155.4,,0.0590389852084342,,6.61236634334464,,0.00958247775496235,,1.37254901960784,,0.245037645448323,,11.7763157894737,,0,
1.9583406135378,,0.526493578477448,,1.16616998936372,,-3.11960590730334,"",0.536259126362777,,156.35,,0.0801014058104809,,6.0250187848753,,0.0161533196440794,,1.475,,0.232717316906229,,9.88372093023256,,0,
1.73733529287546,,0.454295297389693,,0.963048381692009,,-2.83082910785474,"",0.58554053519194,,159.1,,0.216844846172882,,5.02828628806683,,0.0124572210814511,,1.4,,0.159069130732375,,9.1496062992126,,0,
2.07757923963117,,0.599172755251525,,1.10805420982144,,-2.52360064000039,"",0.487566582430106,,187.55,,0.23822546709226,,7.09661128285365,,0.0247775496235455,,2.1547619047619,,0.126351813826146,,6.88805970149254,,0,
2.37946337001977,,0.597226132504313,,1.40666199169967,,-2.35815758768824,"",0.541769060129792,,189.15,,0.481714721578159,,7.49334011343802,,0.0225872689938398,,1.61764705882353,,0.0473648186173854,,7.06122448979592,,0,
1.69747269682835,,0.541536747755626,,2.16293256182814,,-2.39645486048217,"",0.57215885923505,,183.4,,0.268166848414781,,5.34347275730192,,0.0112251882272416,,1.6734693877551,,0.0962354551676934,,6.63207547169811,,0,
1.81168277332077,,0.548410572899267,,1.7476271106572,,-2.47936827593091,"",0.60718043514157,,190.2,,0.246803673604662,,5.57990914236626,,0.00588637919233402,,1.8695652173913,,0.101984941820671,,7.16346153846154,,0,
1.72301645865784,,0.519815262638645,,1.50671659757506,,-2.45700756095408,"",0.571738347917368,,181.15,,0.178647356483207,,5.3594206944962,,0.015605749486653,,2.11111111111111,,0.113620807665982,,9.32584269662921,,0,
1.8587550895965,,0.54335905610713,,1.72901052746105,,-2.49297255914048,"",0.562756407087065,,181.5,,0.236425043367085,,5.97212392782752,,0.0158795345653662,,1.8125,,0.114989733059548,,10.1204819277108,,0,
1.83588141977555,,0.48522919192569,,1.15375185143621,,-3.08612641607854,"",0.508657912030829,,168.15,,0.0885905448535008,,6.34898904783423,,0.0176591375770021,,2.63265306122449,,0.233127994524298,,14.1916666666667,,0,
2.23696271699623,,0.57048401723137,,1.08140104957163,,-2.60031013287689,"",0.511894160595165,,174.05,,0.212155354408387,,7.44665293973437,,0.0225872689938398,,1.66666666666667,,0.178507871321013,,9.38129496402878,,0,
2.17176080593404,,0.557636460395956,,1.43392505809433,,-2.62513068349118,"",0.53700445228706,,174.25,,0.210379428289982,,7.20320868601568,,0.0183436002737851,,1.69620253164557,,0.17015742642026,,9.20740740740741,,0,
2.15142536492002,,0.563934955487445,,1.26426068194638,,-2.69543436391767,"",0.491230154523792,,168,,0.150713072712783,,7.28446518111786,,0.0247775496235455,,1.56034482758621,,0.202053388090349,,11.4418604651163,,0,
2.00228137167723,,0.506828688542616,,0.666591017308817,,-3.16914155769786,"",0.444677694589054,,158.65,,0.0635238458058702,,6.85150051191886,,0.0323066392881588,,1.61643835616438,,0.252703627652293,,11.3950617283951,,0,
1.62235378256541,,0.440559884197088,,1.1822858481099,,-3.64787280613893,"",0.517854930909041,,155.25,,0.0395672595208223,,4.94590744010279,,0.0171115674195756,,1.54320987654321,,0.279534565366188,,12.0828402366864,,0.00164271047227926,
2.06808960925865,,0.558243177917192,,1.58023181030641,,-2.53371705383058,"",0.552870243730978,,165.9,,0.218132627232303,,6.63123186786202,,0.0125941136208077,,1.50819672131148,,0.138535249828884,,10.019801980198,,0,
